book_id,authors,original_publication_year,title,average_rating,ratings_count,image_url
9107,Ira Wagler,2011.0,Growing Up Amish,3.36,9085,https://images.gr-assets.com/books/1406514526m/10870589.jpg
9110,Steve Sheinkin,2012.0,Bomb: The Race to Build—and Steal—the World's Most Dangerous Weapon,4.12,11164,https://images.gr-assets.com/books/1424981656m/13170021.jpg
9111,Suketu Mehta,2004.0,Maximum City: Bombay Lost and Found,3.91,7894,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9113,Carolly Erickson,1980.0,The Last Wife of Henry VIII,3.88,10172,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9114,Edgar Allan Poe,1849.0,The Complete Tales and Poems,4.48,3427,https://images.gr-assets.com/books/1388017636m/132314.jpg
9115,"Douglas Preston, Lincoln Child",2011.0,"Gideon's Sword (Gideon Crew, #1)",3.58,11227,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9116,Agatha Christie,1964.0,"A Caribbean Mystery (Miss Marple, #10)",3.77,14459,https://images.gr-assets.com/books/1309280346m/31300.jpg
9119,Sharon Kay Penman,1994.0,"When Christ and His Saints Slept  (Henry II & Eleanor of Aquitaine, #1)",4.27,10761,https://images.gr-assets.com/books/1333577582m/43841.jpg
9121,Peter F. Hamilton,2012.0,Great North Road,4.06,8639,https://images.gr-assets.com/books/1344371600m/13573419.jpg
9126,"Jeph Loeb, Tim Sale, Bjarne Hansen",2001.0,Superman for All Seasons,4.08,10331,https://images.gr-assets.com/books/1343797123m/106859.jpg
9128,Sherrilyn Kenyon,2011.0,"Retribution (Dark-Hunter, #19)",4.12,15771,https://images.gr-assets.com/books/1315222730m/9065265.jpg
9129,Irvine Welsh,2001.0,Glue,3.84,9184,https://images.gr-assets.com/books/1357448113m/23960.jpg
9130,A.G. Howard,2014.0,"Unhinged (Splintered, #2)",4.25,14445,https://images.gr-assets.com/books/1366994000m/17449197.jpg
9131,Cecelia Ahern,2014.0,How to Fall in Love,4.02,9486,https://images.gr-assets.com/books/1373279911m/18161265.jpg
9132,Judith McNaught,1994.0,"Until You (Westmoreland, #3)",4.12,14256,https://images.gr-assets.com/books/1354435714m/129618.jpg
9137,Chris Heimerdinger,1989.0,"Tennis Shoes Among the Nephites (Tennis Shoes, #1)",4.01,13112,https://images.gr-assets.com/books/1442362440m/121809.jpg
9138,Laurie Faria Stolarz,2003.0,"Blue is for Nightmares (Blue is for Nightmares, #1)",3.81,15848,https://images.gr-assets.com/books/1350054787m/477338.jpg
9139,Stephen King,1983.0,Carrie / 'Salem's Lot / The Shining,4.52,11063,https://images.gr-assets.com/books/1376725117m/5417.jpg
9140,Kelley Armstrong,2008.0,"Personal Demon (Women of the Otherworld, #8)",4.06,16371,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9141,Brandon Sanderson,2011.0,"The Way of Kings, Part 1 (The Stormlight Archive #1.1)",4.67,9792,https://images.gr-assets.com/books/1357609842m/9329354.jpg
9142,Richard Paul Evans,2009.0,The Christmas List,4.17,10544,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9143,"Jenna Jameson, Neil Strauss",2004.0,How to Make Love Like a Porn Star: A Cautionary Tale,3.75,9531,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9146,Derek Landy,2010.0,"Dark Days (Skulduggery Pleasant, #4)",4.45,12047,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9147,Stephen King,1996.0,"The Green Mile, Part 3: Coffey's Hands",4.5,12232,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9148,Jacquelyn Frank,2006.0,"Jacob (Nightwalkers, #1)",4.02,17448,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9150,Rachel Joyce,2013.0,Perfect,3.54,8152,https://images.gr-assets.com/books/1367838351m/17192373.jpg
9151,Norman Bridwell,1966.0,Clifford's Halloween,4.14,11164,https://images.gr-assets.com/books/1328835774m/615233.jpg
9152,"Philip Pullman, John Lawrence",2003.0,"Lyra's Oxford (His Dark Materials, #3.5)",3.52,12665,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9153,Rachel Vincent,2011.0,"If I Die (Soul Screamers, #5)",4.32,14153,https://images.gr-assets.com/books/1304024127m/8803932.jpg
9154,"James Patterson, Mark T. Sullivan",2013.0,Private Berlin (Private #5),3.9,10043,https://images.gr-assets.com/books/1340758912m/14781219.jpg
9155,Lisa Gardner,1999.0,The Other Daughter,3.99,11649,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9156,"Mary Hoffman, Caroline Binch",1991.0,Amazing Grace,4.33,10959,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9158,Emma Donoghue,2000.0,Slammerkin,3.69,11271,https://images.gr-assets.com/books/1315155075m/44543.jpg
9159,Rachel Gibson,1998.0,"Simply Irresistible (Chinooks Hockey Team, #1)",3.86,16945,https://images.gr-assets.com/books/1170538816m/60220.jpg
9160,Julie James,2012.0,"About That Night (FBI/US Attorney, #3)",4.07,18193,https://images.gr-assets.com/books/1342553249m/11235783.jpg
9161,Bisco Hatori,2004.0,"Ouran High School Host Club, Vol. 3 (Ouran High School Host Club, #3)",4.44,12788,https://images.gr-assets.com/books/1393731667m/1087205.jpg
9162,Nancy Tillman,2005.0,On the Night You Were Born,4.35,11125,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9166,Meg Cabot,2010.0,"Insatiable (Insatiable, #1)",3.44,18463,https://images.gr-assets.com/books/1479654144m/6953500.jpg
9168,Debbie Macomber,2007.0,"Back on Blossom Street (Blossom Street, #4)",4.14,11757,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9169,"François Lelord, Lorenza García",2002.0,Hector and the Search for Happiness,3.47,8084,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9170,Joshilyn Jackson,2006.0,"Between, Georgia",3.87,11098,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9171,Jennifer Crusie,2002.0,"Faking It (Dempseys, #2)",3.9,15216,https://images.gr-assets.com/books/1311973997m/33729.jpg
9172,"Haruki Murakami, Alfred Birnbaum, Philip Gabriel",1997.0,Underground: The Tokyo Gas Attack and the Japanese Psyche,3.89,8405,https://images.gr-assets.com/books/1443692668m/17801.jpg
9173,Indu Sundaresan,2002.0,"The Twentieth Wife (Taj Mahal Trilogy, #1)",4.03,9873,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9175,Piers Anthony,1980.0,Split Infinity  (Apprentice Adept #1),3.94,13299,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9176,Rob Bell,2007.0,Sex God: Exploring the Endless Connections between Sexuality and Spirituality,3.82,8999,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9177,Isabel Wolff,2009.0,A Vintage Affair,3.8,11104,https://images.gr-assets.com/books/1327878847m/5556595.jpg
9178,Hanif Kureishi,1990.0,The Buddha of Suburbia,3.72,8683,https://images.gr-assets.com/books/1344618639m/302998.jpg
9179,Sarah Crossan,2012.0,"Breathe (Breathe, #1)",3.69,13504,https://images.gr-assets.com/books/1330286837m/11544466.jpg
9180,"Brian Coffey, Dean Koontz",1980.0,The Voice of the Night,3.91,12897,https://images.gr-assets.com/books/1308461608m/64949.jpg
9182,Michael J. Sandel,2009.0,Justice: What's the Right Thing to Do?,4.25,8060,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9183,Mitchell Zuckoff,2014.0,13 Hours: The Inside Account of What Really Happened In Benghazi,4.26,8692,https://images.gr-assets.com/books/1411493281m/22608582.jpg
9184,Richelle Mead,2010.0,"Succubus Shadows (Georgina Kincaid, #5)",4.18,18822,https://images.gr-assets.com/books/1315977677m/6916963.jpg
9185,Leila Meacham,2010.0,Roses,4.02,10837,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9187,Maya Angelou,2008.0,Letter to My Daughter,4.08,9933,https://images.gr-assets.com/books/1320448534m/4016515.jpg
9188,Lionel Shriver,2007.0,The Post-Birthday World,3.52,10415,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9189,Mordicai Gerstein,2003.0,The Man Who Walked Between the Towers,4.14,12022,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9191,"José Saramago, Margaret Jull Costa",2002.0,The Double,3.84,6430,https://images.gr-assets.com/books/1328876706m/54120.jpg
9192,Richelle Mead,2008.0,"Thorn Queen (Dark Swan, #2)",4.12,17026,https://images.gr-assets.com/books/1304053865m/5996209.jpg
9193,Jacqueline Sheehan,2007.0,"Lost & Found (Rocky Pelligrino, #1)",3.71,9474,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9196,Sarah Jio,2012.0,Blackberry Winter,3.96,10907,https://images.gr-assets.com/books/1382760152m/13543138.jpg
9198,Madeleine L'Engle,1989.0,"An Acceptable Time (A Wrinkle in Time Quintet, #5)",3.86,13596,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9199,Steve Berry,2005.0,The Third Secret,3.84,10809,https://images.gr-assets.com/books/1320437464m/127249.jpg
9201,Lynsay Sands,2004.0,Love Bites (Argeneau #2),4.12,17118,https://images.gr-assets.com/books/1354343261m/38548.jpg
9202,Hillary Rodham Clinton,2013.0,Hard Choices,3.57,8724,https://images.gr-assets.com/books/1402198745m/17727276.jpg
9203,"Bob Gale, Devin Grayson, Alex Maleev, Dale Eaglesham",1999.0,"Batman: No Man's Land, Vol. 1",4.11,9269,https://images.gr-assets.com/books/1377876110m/137894.jpg
9205,Esi Edugyan,2011.0,Half Blood Blues,3.63,8911,https://images.gr-assets.com/books/1309737674m/11076123.jpg
9206,Katrina Kittle,2006.0,The Kindness of Strangers,4.0,10627,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9208,Scott McCloud,2015.0,The Sculptor,4.0,10038,https://images.gr-assets.com/books/1418629570m/22040598.jpg
9209,Victoria Jamieson,2015.0,Roller Girl,4.27,18014,https://images.gr-assets.com/books/1447914095m/22504701.jpg
9210,P.D. Eastman,1968.0,The Best Nest,4.19,11906,https://images.gr-assets.com/books/1320398047m/160988.jpg
9211,J.L. Bourne,2010.0,"Beyond Exile (Day by Day Armageddon,# 2)",4.08,8923,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9212,Randall Wallace,1995.0,Braveheart,4.19,10729,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9213,"Bill Willingham, Mark Buckingham, Steve Leialoha, Jim Fern, Jimmy Palmiotti, Andrew Pepoy",2006.0,"Fables, Vol. 7: Arabian Nights [and Days] (Fables, #7)",4.1,13772,https://images.gr-assets.com/books/1327962799m/21327.jpg
9215,Anne Michaels,1996.0,Fugitive Pieces,3.95,10642,https://images.gr-assets.com/books/1327866798m/15836.jpg
9217,Richard   Preston,1997.0,The Cobra Event,4.0,10505,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9218,Brodi Ashton,2013.0,"Everbound (Everneath, #2)",4.06,15865,https://images.gr-assets.com/books/1359138201m/13115995.jpg
9219,Richard Stearns,2009.0,The Hole in Our Gospel: What does God expect of Us? The Answer that Changed my Life and Might Just Change the World,4.18,9512,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9222,Steve Coll,2004.0,"Ghost Wars: The Secret History of the CIA, Afghanistan, and bin Laden from the Soviet Invasion to September 10, 2001",4.28,9066,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9223,Anonymous,1554.0,La vida del Lazarillo de Tormes,3.49,7748,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9225,John Wyndham,1957.0,The Midwich Cuckoos,3.93,10841,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9227,Sandra Brown,2008.0,Smoke Screen,3.98,11245,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9229,"Jennifer L. Holm, Tad Carpenter",2014.0,The Fourteenth Goldfish,3.87,9532,https://images.gr-assets.com/books/1386092727m/19156898.jpg
9232,Don DeLillo,1988.0,Libra,3.98,10195,https://images.gr-assets.com/books/1327935630m/400.jpg
9233,John le Carré,1977.0,The Honourable Schoolboy,3.94,9346,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9234,Robin Hobb,2007.0,"Renegade's Magic (Soldier Son, #3)",3.46,10164,https://images.gr-assets.com/books/1290919036m/1593623.jpg
9236,James Redfield,1996.0,"The Tenth Insight: Holding the Vision (Celestine Prophecy, #2)",3.61,8795,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9237,Jed Rubenfeld,2006.0,"The Interpretation of Murder (Freud, #1)",3.51,9781,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9238,"Mark Waid, Alfred Gough, Miles Millar, Dave McCaig, Gerry Alanguilan, Leinil Francis Yu",2003.0,Superman: Birthright,4.12,9253,https://images.gr-assets.com/books/1343584198m/8172.jpg
9239,"Margret Rey, H.A. Rey, Martha Weston",2003.0,Curious George Visits the Library,4.25,10561,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9240,Julian Barnes,2005.0,Arthur & George,3.7,10131,https://images.gr-assets.com/books/1419234701m/45369.jpg
9242,Karina Halle,2013.0,"Sins & Needles (The Artists Trilogy, #1)",3.98,18391,https://images.gr-assets.com/books/1347859611m/16029994.jpg
9243,"E.H. Gombrich, Caroline Mustill, Clifford Harper",1936.0,A Little History of the World,4.1,8297,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9245,"Natsuki Takaya, Alethea Nibley, Athena Nibley",2000.0,"Fruits Basket, Vol. 4",4.39,15336,https://images.gr-assets.com/books/1480179107m/836611.jpg
9247,"Naguib Mahfouz, William M. Hutchins, Olive E. Kenny",1956.0,Palace Walk (The Cairo Trilogy #1),4.14,6423,https://images.gr-assets.com/books/1327882172m/762134.jpg
9251,Jackie Collins,1985.0,"Lucky (Lucky Santangelo, #2)",4.08,9994,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9253,Erma Bombeck,1971.0,If Life Is a Bowl of Cherries What Am I Doing in the Pits?,4.07,10861,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9254,Bernard Cornwell,2002.0,"Vagabond (The Grail Quest, #2)",4.09,9680,https://images.gr-assets.com/books/1407707722m/68530.jpg
9256,Cheryl McIntyre,2012.0,"Sometimes Never (Sometimes Never, #1)",3.94,15306,https://images.gr-assets.com/books/1361989778m/16762211.jpg
9258,Olivia Cunning,2012.0,"Double Time (Sinners on Tour, #5)",4.14,20484,https://images.gr-assets.com/books/1352579615m/12710106.jpg
9260,Rhonda Byrne,2012.0,"The Magic (The Secret, #3)",4.14,8066,https://images.gr-assets.com/books/1358271749m/13237327.jpg
9262,"Bill Hybels, Lavonne Neff",1988.0,Too Busy Not to Pray: Slowing Down to Be With God,4.14,8422,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9263,Philip Roth,2008.0,Indignation,3.69,8585,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9264,Teju Cole,2011.0,Open City,3.5,9132,https://images.gr-assets.com/books/1327935192m/8526694.jpg
9265,Dave Pelzer,1995.0,"My Story: ""A Child Called It"", ""The Lost Boy"", ""A Man Named Dave""",4.18,8201,https://images.gr-assets.com/books/1408928892m/822989.jpg
9267,Anita Shreve,2003.0,All He Ever Wanted,3.18,11514,https://images.gr-assets.com/books/1358594609m/443540.jpg
9268,Clive Barker,1991.0,The Fifth Dominion (Imajica Part #1/2),4.24,9421,https://images.gr-assets.com/books/1456717471m/52629.jpg
9270,Robin McKinley,1997.0,Rose Daughter,3.77,15696,https://images.gr-assets.com/books/1398552029m/8089.jpg
9271,Janice  Thompson,2009.0,"Fools Rush In (Weddings by Bella, #1)",3.59,8692,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9274,Bernard Cornwell,2013.0,"The Pagan Lord (The Saxon Stories, #7)",4.34,8218,https://images.gr-assets.com/books/1370529803m/17853024.jpg
9276,Ian McGuire,2016.0,The North Water,4.01,8732,https://images.gr-assets.com/books/1456351800m/25666046.jpg
9277,Greg Bear,1987.0,"The Forge of God (Forge of God, #1)",3.86,10085,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9279,Brad Thor,2013.0,"Hidden Order (Scot Harvath, #12)",4.1,7857,https://images.gr-assets.com/books/1362517340m/16130723.jpg
9280,Alison Weir,1999.0,Eleanor of Aquitaine: A Life ,3.97,11325,https://images.gr-assets.com/books/1320538974m/111220.jpg
9281,"Aeschylus, Judith Affleck, Philip de May, Patricia E. Easterling, John     Harrison",-458.0,"Agamemnon (Oresteia, #1)",3.82,11515,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9282,Kevin Hearne,2016.0,"Staked (The Iron Druid Chronicles, #8)",4.23,9082,https://images.gr-assets.com/books/1434745650m/16280689.jpg
9284,Maya Banks,2009.0,"Sweet Persuasion (Sweet, #2)",4.09,16437,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9285,"P.C. Cast, Kristin Cast",2014.0,"Redeemed (House of Night, #12)",3.95,11604,https://images.gr-assets.com/books/1403302625m/16136599.jpg
9286,Henry Marsh,2014.0,"Do No Harm: Stories of Life, Death and Brain Surgery",4.22,7978,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9287,Max Barry,2002.0,Jennifer Government,3.65,9722,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9289,Christine Feehan,2004.0,"Dark Destiny (Dark, #13)",4.29,14613,https://images.gr-assets.com/books/1327896698m/313267.jpg
9290,"Frank Miller, Lynn Varley",2001.0,"Batman: The Dark Knight Strikes Again (The Dark Knight Saga, #2)",3.21,11065,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9291,Katharine Hepburn,1991.0,Me: Stories of My Life,3.87,9312,https://images.gr-assets.com/books/1403186270m/145397.jpg
9292,Neil A. Fiore,1988.0,The Now Habit: A Strategic Program for Overcoming Procrastination and Enjoying Guilt-Free Play,3.88,9396,https://images.gr-assets.com/books/1421795425m/95708.jpg
9293,Anna Todd,2015.0,"After Ever Happy (After, #4)",4.08,12671,https://images.gr-assets.com/books/1417454456m/23214408.jpg
9294,Joel C. Rosenberg,2014.0,The Auschwitz Escape,4.32,7844,https://images.gr-assets.com/books/1415118326m/18232495.jpg
9295,Bill Bryson,1994.0,Made in America: An Informal History of the English Language in the United States,3.89,9638,https://images.gr-assets.com/books/1388209927m/10541.jpg
9296,"Alice  Miller, Ruth Ward",1979.0,The Drama of the Gifted Child: The Search for the True Self,4.09,9563,https://images.gr-assets.com/books/1339395245m/4887.jpg
9298,H.P. Lovecraft,1941.0,The Case of Charles Dexter Ward,4.2,10153,https://images.gr-assets.com/books/1385837737m/129327.jpg
9299,Austin Grossman,2007.0,Soon I Will Be Invincible,3.68,9878,https://images.gr-assets.com/books/1320554514m/645180.jpg
9300,Janet Fitch,2006.0,Paint it Black,3.47,9092,https://images.gr-assets.com/books/1288972477m/33144.jpg
9301,Karen Kingsbury,2006.0,"Ever After (Lost Love, #2)",4.31,9685,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
